GuestID,BookingDate,PromoCode,Region,AllInclusive,Room,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned
267254,2023-12-01,PromoA,AsiaPacific,1,E/391/P,Relaxation,39.0,0,0.0,0.0,0.0,0.0,0.0,5086,3,333,Website,Middle,Podcast,0
698032,2024-02-24,,Americas,0,F/1153/S,Relaxation,18.0,0,33.0,0.0,455.0,167.0,48.0,9163,3,162,Mobile,Minor,TripAdvisor,1
172115,2024-08-16,,Americas,0,G/889/S,Relaxation,0.0,0,0.0,0.0,0.0,0.0,,1575,4,130,Website,,Friend,1
895680,2024-07-13,PromoB,Americas,0,F/1085/P,Relaxation,23.0,0,0.0,491.0,0.0,61.0,0.0,5983,4,114,Mobile,Young,TV,1
887704,2023-07-23,PromoB,AsiaPacific,0,D/30/P,Relaxation,,1,3887.0,0.0,,12.0,0.0,6408,3,281,Mobile,Young,TripAdvisor,0
586765,2024-08-04,PromoB,Europe,0,B/118/P,Relaxation,39.0,0,0.0,2576.0,0.0,234.0,237.0,5378,1,119,Corporate,Middle,Google,0
434933,2024-02-15,PromoB,Americas,0,F/84/S,Relaxation,,0,2156.0,0.0,0.0,59.0,2.0,1738,3,86,Corporate,Minor,Google,0
968390,2024-07-07,PromoA,Americas,0,F/795/P,Relaxation,24.0,0,4.0,314.0,0.0,0.0,428.0,3388,5,289,TravelAgent,Young,Facebook,0
325270,2024-08-24,,AsiaPacific,1,F/275/S,,46.0,0,0.0,0.0,,0.0,0.0,754,1,27,Phone,Senior,Facebook,1
136315,2024-02-11,PromoA,Europe,0,C/255/S,Relaxation,32.0,0,0.0,89.0,0.0,8330.0,1.0,7495,3,307,TravelAgent,Middle,Instagram,0
432493,2024-07-28,PromoA,Americas,,G/292/S,Relaxation,25.0,0,0.0,60.0,0.0,646.0,1115.0,1226,3,151,Website,Young,Facebook,0
149256,2023-06-21,PromoB,Americas,1,G/36/S,Wellness,27.0,0,0.0,,0.0,0.0,0.0,7614,4,210,TravelAgent,Young,Facebook,0
367871,2023-07-21,PromoB,Americas,1,,Wellness,29.0,0,0.0,0.0,0.0,0.0,0.0,115,4,10,TravelAgent,Young,Yelp,1
268516,2024-09-16,,Europe,0,B/270/P,Relaxation,28.0,0,0.0,,77.0,311233.1601165469,130.0,2421,5,43,TravelAgent,Young,Facebook,1
136673,2024-12-17,,Europe,0,C/226/P,Relaxation,28.0,0,0.0,4340.0,0.0,186.0,0.0,4701,5,234,Website,Young,Google,1
374887,2024-08-13,PromoA,AsiaPacific,0,E/204/S,Relaxation,31.0,0,691.0,3.0,68.0,286.0,0.0,5317,4,115,Corporate,Middle,Email,0
844890,2023-12-16,PromoA,Europe,0,E/306/S,Relaxation,38.0,0,0.0,4504.0,0.0,13.0,302.0,4886,2,357,TravelAgent,Middle,TripAdvisor,1
668927,2024-08-13,PromoA,Americas,0,F/1533/S,Relaxation,73.0,0,16.0,0.0,722.0,2.0,89.0,3053,5,313,Website,Elderly,Instagram,0
428123,2024-02-15,PromoB,Americas,0,G/404/S,Relaxation,24.0,0,873.0,12.0,1.0,0.0,3.0,6394,1,312,Corporate,Young,Yelp,0
120936,2023-07-10,PromoA,AsiaPacific,1,,Relaxation,41.0,0,0.0,,0.0,0.0,0.0,9741,4,295,Website,Middle,Instagram,1
406166,2023-06-11,PromoA,Americas,0,F/1361/S,Relaxation,24.0,0,0.0,0.0,0.0,0.0,757.0,5608,3,101,Website,Young,TV,0
225567,2023-10-12,,Europe,0,C/291/S,Adventure,33.0,0,0.0,73.0,31.0,8493.0,9065.0,2279,1,358,TravelAgent,Middle,Friend,0
924400,2024-12-18,PromoB,Europe,0,B/229/P,Adventure,39.0,0,0.0,60.0,0.0,310.0,4674.0,9289,3,205,Mobile,Middle,Friend,0
101100,2024-12-01,PromoA,AsiaPacific,0,D/25/P,Wellness,,1,629.0,0.0,0.0,150.0,0.0,3049,3,43,Website,Middle,Google,0
263473,2023-07-09,PromoB,Europe,1,C/228/S,Adventure,54.0,0,0.0,0.0,0.0,0.0,0.0,7899,3,300,Phone,Senior,Magazine,1
275390,2024-02-09,PromoA,Americas,0,E/452/S,,23.0,0,7.0,0.0,0.0,716.0,800.0,6556,4,316,Phone,Young,Instagram,1
853041,2024-07-17,,Americas,1,G/960/S,Wellness,63.0,0,0.0,0.0,0.0,0.0,0.0,9909,4,364,TravelAgent,Elderly,Email,1
400335,2024-07-24,PromoB,Americas,1,,Wellness,2.0,0,0.0,0.0,0.0,0.0,0.0,5474,1,182,Phone,Minor,Facebook,1
464746,2024-02-17,PromoA,Europe,0,C/187/S,Relaxation,37.0,0,8.0,21.0,0.0,56.0,2167.0,684,1,114,Corporate,Middle,Instagram,1
228887,2024-01-21,PromoB,Europe,0,A/90/S,Adventure,31.0,0,,2954.0,0.0,170.0,756.0,3623,5,72,Phone,Middle,TripAdvisor,0
349357,2024-02-03,PromoB,Americas,0,E/48/P,Relaxation,24.0,0,34.0,7.0,320.0,0.0,427.0,1299,3,220,TravelAgent,Young,Google,0
925902,2024-07-12,,Europe,0,B/252/P,Relaxation,36.0,0,0.0,2979.0,0.0,68.0,347.0,2979,1,247,TravelAgent,Middle,Billboard,1
575114,2023-04-21,,Americas,1,G/1375/S,Wellness,29.0,0,0.0,0.0,,0.0,0.0,1861,5,244,Website,Young,Google,0
574740,2024-01-13,,Americas,0,G/1450/P,Relaxation,19.0,0,0.0,,0.0,0.0,0.0,2967,5,163,Mobile,Young,Google,1
928160,2023-10-07,PromoB,,1,G/305/S,Relaxation,20.0,0,0.0,0.0,0.0,229951.80174015244,0.0,2633,2,239,Website,Young,Friend,0
610616,2024-05-27,,Europe,0,D/280/P,Relaxation,26.0,0,0.0,70.0,0.0,41.0,,7588,4,282,TravelAgent,Young,Friend,0
666002,2023-08-04,PromoA,Americas,0,G/1023/P,Adventure,0.0,0,,0.0,0.0,0.0,0.0,3410,4,200,Corporate,,Google,1
152601,2024-07-20,PromoA,AsiaPacific,0,D/155/P,Relaxation,37.0,0,1144.0,4.0,34.0,0.0,0.0,6213,5,163,Mobile,Middle,TripAdvisor,0
972723,2024-02-17,PromoA,Americas,0,G/1095/P,Relaxation,0.0,0,0.0,0.0,0.0,0.0,0.0,5993,4,255,TravelAgent,,Facebook,1
803414,2024-07-03,,AsiaPacific,1,,Relaxation,52.0,0,0.0,0.0,0.0,,0.0,3917,5,297,Website,Senior,Google,1
483577,2023-05-19,,Americas,0,F/396/P,Relaxation,33.0,0,673.0,194.0,548.0,59.0,40.0,6569,1,314,Website,Middle,Google,0
738544,2024-09-06,,Europe,0,A/55/P,Adventure,26.0,0,0.0,2427.0,15.0,5.0,0.0,3751,3,12,Website,Young,Instagram,1
664654,2023-02-14,,Americas,1,G/1322/S,Wellness,18.0,0,0.0,0.0,0.0,0.0,0.0,7358,2,254,Phone,Minor,YouTube,1
724948,2024-10-24,,Americas,1,G/623/S,Relaxation,18.0,0,0.0,0.0,0.0,0.0,0.0,812,1,351,TravelAgent,Minor,Email,1
843351,2024-11-16,,AsiaPacific,0,F/1279/S,Relaxation,31.0,0,1002.0,0.0,,0.0,0.0,9451,4,253,Phone,Middle,Radio,1
879124,2024-01-07,PromoA,AsiaPacific,0,F/448/S,Relaxation,35.0,0,,0.0,381.0,0.0,62.0,3141,1,13,Phone,Middle,Yelp,0
913304,2024-08-07,,Europe,0,T/1/P,Relaxation,42.0,0,0.0,1829.0,2.0,3133.0,2447.0,1172,3,302,Website,Middle,Friend,0
443541,2024-11-15,PromoB,AsiaPacific,,E/45/S,Relaxation,39.0,0,0.0,0.0,0.0,0.0,0.0,738,2,147,Corporate,Middle,YouTube,1
837944,2024-09-13,PromoB,Americas,0,F/1056/P,Adventure,23.0,0,0.0,306.0,392.0,9.0,13.0,2275,4,220,Website,Young,Google,0
949504,2023-02-02,PromoA,AsiaPacific,0,F/1050/P,Relaxation,4.0,0,0.0,0.0,0.0,0.0,0.0,8899,4,215,Corporate,Minor,YouTube,1
500013,2024-06-13,PromoA,Americas,0,G/808/S,Relaxation,24.0,0,3.0,1018.0,687.0,50.0,,1768,2,326,Mobile,Young,TripAdvisor,1
983925,2024-12-15,PromoA,Americas,0,G/184/S,Relaxation,11.0,0,0.0,0.0,0.0,0.0,0.0,755,5,334,Phone,Minor,TripAdvisor,0
740250,2024-08-27,PromoA,Americas,0,G/1037/S,Adventure,23.0,0,0.0,0.0,478.0,4560.0,0.0,1317,4,176,Mobile,Young,Instagram,0
799387,2024-04-19,,Americas,0,G/264/S,Relaxation,26.0,0,324.0,0.0,201.0,2.0,243862.19739408034,2285,5,356,TravelAgent,Young,Instagram,0
862522,2023-04-08,,Europe,1,C/142/P,Relaxation,54.0,0,0.0,0.0,0.0,0.0,0.0,7743,4,317,Mobile,Senior,Instagram,1
428782,2024-08-13,PromoB,AsiaPacific,1,,Relaxation,42.0,0,0.0,0.0,0.0,0.0,,9435,2,246,Website,Middle,Radio,1
181834,2024-08-13,,,1,B/130/S,Adventure,26.0,0,0.0,0.0,0.0,0.0,0.0,6172,2,165,Corporate,Young,Magazine,1
273874,2024-07-06,,AsiaPacific,0,F/1435/S,Adventure,18.0,0,1092.0,0.0,208.0,150.0,0.0,523,3,246,Website,Minor,Friend,0
120665,2024-04-16,,Europe,1,B/125/S,Adventure,19.0,0,0.0,0.0,0.0,0.0,0.0,6819,5,320,Phone,Young,Facebook,1
530013,2023-06-20,PromoA,Americas,0,F/31/S,Relaxation,20.0,0,0.0,420.0,210.0,0.0,0.0,9317,3,271,TravelAgent,Young,Facebook,1
438301,2023-09-16,PromoB,Europe,1,B/151/P,Adventure,29.0,0,0.0,0.0,0.0,0.0,0.0,9524,1,75,Website,Young,Email,1
149139,2024-01-01,,Americas,0,G/1481/S,Relaxation,24.0,0,,0.0,807.0,0.0,2.0,939,2,240,Website,Young,Google,0
176271,2024-07-13,PromoA,Americas,0,F/289/S,Relaxation,14.0,0,1.0,1.0,683.0,419.0,0.0,2736,1,187,Corporate,Minor,TripAdvisor,0
191465,2024-02-08,,Americas,0,F/1016/P,Relaxation,22.0,0,,0.0,214.0,445.0,,7676,3,105,TravelAgent,Young,TikTok,1
846306,2023-04-08,,Americas,1,G/1012/S,Adventure,10.0,0,0.0,0.0,0.0,0.0,0.0,744,3,242,Website,Minor,Google,1
575393,2024-01-06,PromoB,Americas,0,F/619/S,Relaxation,43.0,0,0.0,16.0,34.0,753.0,1.0,8972,3,344,TravelAgent,Middle,Yelp,0
522018,2024-11-06,PromoB,AsiaPacific,0,E/117/P,Relaxation,46.0,0,731.0,0.0,288.0,0.0,2.0,1141,4,214,TravelAgent,Senior,Instagram,0
247697,2024-06-04,PromoA,Americas,,G/123/P,Relaxation,27.0,0,663.0,1111.0,0.0,0.0,2.0,2967,1,294,Website,Young,Friend,0
751944,2023-10-09,PromoA,AsiaPacific,0,F/755/S,Relaxation,54.0,0,1217.0,0.0,1.0,4.0,0.0,7842,4,89,Phone,Senior,Instagram,0
936597,2024-06-12,,Europe,1,B/59/P,Adventure,40.0,0,0.0,0.0,0.0,0.0,0.0,9618,3,303,Corporate,Middle,TikTok,1
890138,2024-06-23,,,1,G/386/P,Relaxation,37.0,0,0.0,0.0,0.0,0.0,0.0,1326,5,262,Corporate,Middle,Yelp,1
270519,2024-05-11,PromoA,Europe,0,B/130/S,Relaxation,39.0,0,0.0,,0.0,909.0,3291.0,8439,1,292,Website,Middle,Google,0
181078,2024-06-15,PromoB,Europe,0,A/100/S,Adventure,27.0,1,0.0,1337.0,1929.0,0.0,0.0,5942,3,118,Corporate,Young,TikTok,1
763577,2023-02-04,PromoB,Americas,0,G/1013/P,Relaxation,36.0,0,78.0,9.0,0.0,0.0,841.0,6775,3,194,Website,Middle,Google,1
704266,2023-06-08,PromoA,Europe,0,A/95/P,Adventure,,0,0.0,2113.0,0.0,1972.0,51.0,1918,1,289,Phone,Elderly,Facebook,0
817832,2024-01-09,PromoA,,0,F/557/P,Relaxation,24.0,0,13.0,193.0,0.0,0.0,591.0,4134,4,172,Phone,Young,Google,0
931221,2023-07-07,,Americas,1,G/377/P,Wellness,0.0,0,0.0,0.0,0.0,0.0,0.0,3445,3,195,Website,,YouTube,1
775487,2024-05-15,,AsiaPacific,0,F/1539/P,Relaxation,24.0,0,224550.75973675644,0.0,299.0,814.0,0.0,2457,1,186,Phone,Young,Friend,0
385006,2023-06-12,,Americas,,G/218/P,Relaxation,18.0,0,0.0,0.0,599.0,59.0,152.0,4077,2,113,TravelAgent,Minor,Friend,0
550050,2024-06-05,,Americas,1,G/240/S,Relaxation,37.0,0,0.0,0.0,0.0,0.0,0.0,47,3,339,Mobile,Middle,TikTok,0
327883,2023-11-04,PromoB,Americas,1,,Wellness,21.0,0,0.0,0.0,0.0,0.0,0.0,2607,3,102,Phone,Young,Instagram,0
147309,2024-12-07,,Europe,1,B/229/S,Adventure,40.0,0,0.0,0.0,0.0,0.0,0.0,8975,4,346,TravelAgent,Middle,Friend,1
258151,2023-12-09,,Europe,1,B/233/P,Relaxation,43.0,0,0.0,0.0,0.0,0.0,,7701,4,16,Phone,Middle,TikTok,1
316507,2024-07-14,PromoA,Americas,1,G/261/P,Relaxation,16.0,0,0.0,0.0,0.0,0.0,0.0,1950,1,102,Corporate,Minor,Friend,1
532885,2023-08-19,,Europe,1,C/80/P,Adventure,18.0,0,0.0,0.0,,0.0,0.0,8631,4,243,Corporate,Minor,Billboard,1
546068,2024-08-04,PromoA,AsiaPacific,0,F/1643/S,Relaxation,39.0,0,5327.0,0.0,290.0,0.0,0.0,933,5,360,Mobile,Middle,TripAdvisor,0
360315,2023-01-07,,AsiaPacific,0,F/830/S,Adventure,0.0,0,0.0,0.0,0.0,0.0,0.0,1257,4,360,TravelAgent,,Facebook,1
575682,2024-06-05,PromoB,Americas,0,F/1480/S,Wellness,18.0,0,0.0,0.0,0.0,746.0,1.0,4445,2,288,Website,Minor,Facebook,0
284485,2024-08-03,,Americas,0,G/823/P,Relaxation,25.0,0,,181.0,671.0,0.0,0.0,4263,1,108,Corporate,Young,Facebook,1
894185,2024-08-27,PromoA,Americas,0,G/796/S,Relaxation,52.0,0,44.0,,0.0,42.0,1731.0,8488,3,353,Website,Senior,Newspaper,0
243531,2024-02-03,,Americas,1,G/791/P,Relaxation,46.0,0,0.0,0.0,0.0,0.0,0.0,7704,4,330,Mobile,Senior,TV,0
375763,2024-07-06,,Europe,1,B/78/P,Adventure,24.0,0,0.0,0.0,0.0,0.0,0.0,6899,3,151,Corporate,Young,Google,1
867082,2024-02-24,PromoA,Americas,0,E/517/P,Wellness,24.0,0,0.0,0.0,92.0,1492.0,0.0,3785,1,214,Corporate,Young,Instagram,1
815807,2024-06-17,,Americas,0,F/1831/P,Relaxation,16.0,0,0.0,1332.0,0.0,0.0,0.0,307,4,43,Mobile,Minor,Friend,1
671405,2023-02-28,,Europe,0,C/171/S,Relaxation,36.0,0,1.0,5234.0,343.0,277.0,12682.0,5686,5,319,Corporate,Middle,Friend,0
762667,2023-05-01,,Americas,0,F/387/P,Relaxation,,0,0.0,0.0,0.0,327011.1216404931,717.0,783,2,319,Mobile,Senior,Friend,0
336266,2024-01-20,,AsiaPacific,1,,Relaxation,29.0,0,0.0,,0.0,0.0,0.0,851,4,25,TravelAgent,Young,TV,1
588751,2024-12-08,,Americas,1,G/834/S,Relaxation,29.0,0,133353.38823359198,0.0,0.0,0.0,0.0,3841,1,117,TravelAgent,Young,Facebook,1
291778,2024-07-20,PromoA,Americas,1,G/654/S,Wellness,,0,,0.0,0.0,0.0,0.0,5156,4,259,Corporate,,Google,1
522909,2023-06-20,PromoB,Europe,0,C/10/S,Relaxation,33.0,0,0.0,1.0,0.0,8620.0,1063.0,6513,3,145,TravelAgent,Middle,Google,0
983573,2024-12-08,,Americas,1,G/478/P,Relaxation,22.0,0,0.0,0.0,0.0,0.0,0.0,9399,5,13,Website,Young,TripAdvisor,0
317456,2023-01-09,,Americas,0,G/768/S,Relaxation,38.0,0,0.0,172.0,287449.4132239724,0.0,0.0,5207,4,224,Corporate,Middle,TikTok,1
690779,2024-06-01,,Europe,0,E/133/S,Relaxation,41.0,0,0.0,3240.0,0.0,59.0,0.0,5168,3,270,Corporate,Middle,Google,1
831723,2024-08-10,,Americas,0,F/1600/S,Relaxation,39.0,0,799.0,0.0,0.0,4.0,0.0,9506,2,8,Phone,Middle,Podcast,0
128148,2023-06-03,,AsiaPacific,0,E/567/P,Relaxation,33.0,,,0.0,222.0,22.0,0.0,994,3,205,TravelAgent,Middle,Radio,0
164843,2024-02-03,PromoB,Europe,0,A/27/S,Relaxation,43.0,0,,,33.0,6.0,198.0,8932,2,166,Corporate,Middle,Facebook,1
310440,2024-12-28,,AsiaPacific,1,F/1295/S,Relaxation,55.0,0,0.0,0.0,0.0,114993.29811616543,0.0,9483,4,296,Website,Senior,Instagram,1
582502,2023-03-20,PromoA,AsiaPacific,1,E/158/P,Relaxation,25.0,0,0.0,0.0,0.0,0.0,0.0,5862,2,316,Corporate,Young,Friend,0
886247,2023-08-19,,Europe,1,B/279/S,Relaxation,60.0,0,0.0,0.0,0.0,0.0,0.0,1626,2,330,Website,Senior,Email,1
472598,2024-07-10,PromoB,Americas,0,E/225/P,Relaxation,24.0,0,58.0,0.0,4.0,789.0,54.0,3180,1,343,Corporate,Young,Google,0
799267,2023-08-06,,Europe,1,A/106/S,Adventure,,0,0.0,0.0,0.0,0.0,0.0,9538,2,320,TravelAgent,Young,Billboard,1
379508,2024-02-17,,,0,F/1704/P,Relaxation,45.0,0,0.0,1.0,233.0,453.0,17.0,5291,1,199,Mobile,Middle,Instagram,0
572888,2023-12-21,,Americas,1,G/1505/P,Relaxation,31.0,0,0.0,0.0,0.0,0.0,0.0,5797,2,295,Phone,Middle,TV,1
209589,2024-12-21,PromoA,Americas,1,G/1427/P,Wellness,28.0,0,0.0,0.0,0.0,0.0,0.0,8836,3,66,Website,Young,LinkedIn,1
402761,2024-10-06,,Americas,0,E/212/S,Relaxation,24.0,0,180.0,264.0,0.0,1225.0,0.0,3139,3,29,Mobile,Young,Magazine,0
964558,2024-11-07,PromoB,AsiaPacific,0,E/532/S,,52.0,0,1222.0,2.0,74.0,0.0,0.0,6652,4,183,Phone,Senior,Instagram,0
889848,2024-01-16,PromoA,Europe,1,B/135/S,Relaxation,70.0,0,0.0,0.0,0.0,0.0,0.0,6047,1,234,TravelAgent,Elderly,Radio,1
214682,2024-06-13,PromoA,Americas,0,G/1433/S,Adventure,58.0,0,0.0,0.0,620.0,0.0,0.0,1356,5,120,Corporate,Senior,Instagram,0
928351,2024-07-03,PromoB,Americas,1,E/122/P,Relaxation,36.0,0,0.0,0.0,0.0,0.0,0.0,8362,3,218,Corporate,Middle,Newspaper,1
987380,2023-07-03,,Europe,1,B/296/P,Relaxation,55.0,0,0.0,0.0,0.0,0.0,0.0,6376,2,331,Phone,Senior,Google,1
423642,2024-09-01,PromoB,AsiaPacific,0,F/936/P,Wellness,20.0,1,14.0,0.0,59.0,1777.0,0.0,1731,5,59,Corporate,Young,Yelp,0
298712,2024-06-14,PromoA,Europe,0,A/75/P,Relaxation,32.0,1,123978.84840079321,1863.0,0.0,417.0,2905.0,1843,5,225,Website,Middle,Friend,0
445672,2024-05-05,PromoB,Americas,0,F/873/P,Relaxation,21.0,0,0.0,0.0,23.0,820.0,22.0,654,1,269,Corporate,Young,Friend,0
572035,2024-06-26,,Europe,1,C/285/P,,27.0,0,0.0,0.0,0.0,0.0,0.0,6607,4,251,Website,Young,TripAdvisor,1
988505,2023-06-25,PromoB,Americas,0,F/880/P,Adventure,44.0,0,0.0,0.0,608.0,0.0,91.0,1463,3,346,TravelAgent,Middle,Google,0
722905,2024-06-08,,AsiaPacific,1,,Relaxation,75.0,0,0.0,0.0,0.0,289644.77145217545,0.0,447,4,153,TravelAgent,Elderly,Instagram,1
772610,2024-12-27,PromoA,Europe,0,B/135/P,Relaxation,27.0,0,0.0,144.0,76.0,184.0,3932.0,6760,2,226,TravelAgent,Young,Facebook,0
698366,2023-08-19,PromoA,Americas,0,F/1808/P,Relaxation,6.0,0,0.0,0.0,0.0,0.0,0.0,2610,2,228,Corporate,Minor,Facebook,0
860386,2024-01-22,,Europe,1,C/198/P,Adventure,20.0,0,,0.0,0.0,0.0,0.0,4901,1,10,Website,Young,Facebook,1
936169,2024-11-24,PromoB,Americas,1,G/89/S,Relaxation,19.0,0,184863.54071075562,0.0,,0.0,,5935,3,161,Phone,Young,Facebook,0
508320,2024-02-05,,AsiaPacific,0,E/467/S,Relaxation,30.0,0,0.0,0.0,0.0,0.0,0.0,3427,5,83,TravelAgent,Young,Facebook,0
738434,2023-12-20,PromoA,AsiaPacific,0,D/63/S,Adventure,31.0,0,120.0,0.0,657.0,52.0,0.0,7966,4,237,Phone,Middle,Email,0
348114,2024-11-19,PromoA,Americas,1,,Relaxation,2.0,0,0.0,0.0,0.0,150145.2682175901,0.0,6375,4,346,Corporate,Minor,TripAdvisor,1
561724,2024-02-18,PromoA,Americas,0,G/1455/P,Relaxation,4.0,0,0.0,0.0,0.0,198602.66072113824,0.0,7051,4,149,Website,Minor,Yelp,0
998665,2024-02-24,PromoB,Europe,0,C/65/S,Relaxation,50.0,0,3677.0,782.0,0.0,6.0,1168.0,7291,4,349,Corporate,Senior,Newspaper,1
330538,2024-12-01,PromoA,Americas,1,G/210/S,Relaxation,6.0,0,0.0,0.0,0.0,0.0,0.0,7169,4,171,Corporate,Minor,Facebook,0
370600,2024-09-05,,Americas,1,G/947/S,Relaxation,58.0,0,0.0,0.0,0.0,0.0,0.0,2930,4,205,Phone,Senior,Google,1
460719,2024-06-19,,Americas,1,E/97/S,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,8532,5,61,TravelAgent,,YouTube,1
895371,2024-03-10,PromoB,Americas,0,G/1421/P,Relaxation,58.0,0,0.0,805.0,3.0,3.0,0.0,5850,1,4,TravelAgent,Senior,Google,0
118581,2023-03-21,,Americas,0,G/657/P,Relaxation,8.0,0,0.0,,0.0,0.0,0.0,3660,5,246,Website,Minor,Google,1
743573,2023-08-09,PromoB,Americas,0,F/1604/P,Wellness,27.0,0,2647.0,0.0,0.0,42.0,32.0,7792,3,220,Corporate,Young,Google,0
144406,2024-06-20,PromoA,Americas,0,F/1606/S,Relaxation,22.0,0,1.0,2.0,243.0,0.0,484.0,9947,2,298,Website,Young,Email,0
869603,2024-01-06,PromoB,Europe,0,B/3/P,Relaxation,45.0,0,0.0,,45.0,2511.0,855.0,1539,5,364,Corporate,Middle,Yelp,0
864882,2024-07-13,,Americas,0,F/188/P,Relaxation,18.0,0,200.0,124.0,0.0,413.0,0.0,3847,2,354,Phone,Minor,TikTok,1
134998,2024-06-27,PromoB,Americas,1,G/1398/S,Wellness,16.0,0,0.0,0.0,0.0,0.0,0.0,7250,4,273,Website,Minor,Google,1
591869,2024-06-25,PromoB,Americas,0,F/476/S,Adventure,41.0,0,682.0,0.0,0.0,0.0,17.0,5215,5,224,Mobile,Middle,Instagram,0
146086,2024-08-24,PromoA,Americas,0,G/460/S,Relaxation,18.0,0,4.0,415917.4313812691,0.0,0.0,1.0,2925,2,291,Phone,Minor,Instagram,0
256374,2024-02-03,PromoB,Americas,0,F/246/S,Relaxation,,0,0.0,0.0,0.0,759.0,0.0,233,2,61,Phone,Young,Instagram,0
409047,2023-02-08,PromoB,Americas,0,F/575/P,Relaxation,17.0,0,0.0,1195.0,31.0,0.0,224973.72550439756,6302,4,112,Mobile,Minor,Instagram,0
876036,2024-10-17,,Europe,0,E/60/S,Adventure,24.0,0,0.0,284.0,0.0,4614.0,438.0,104,1,155,Phone,Young,Magazine,0
610723,2023-06-27,,Europe,0,D/238/S,Relaxation,31.0,0,,4655.0,135.0,2075.0,402.0,2596,1,341,TravelAgent,Middle,Google,1
638758,2024-12-24,PromoA,Europe,0,B/136/P,Relaxation,62.0,0,0.0,22.0,0.0,3314.0,22.0,9305,1,229,Mobile,Elderly,Google,0
894720,2024-12-13,,Americas,0,G/739/P,Relaxation,0.0,0,0.0,0.0,0.0,0.0,0.0,6455,1,300,Phone,,Google,0
709546,2024-08-12,,Europe,0,B/267/S,Relaxation,20.0,0,0.0,275.0,1690.0,580.0,5499.0,7181,1,175,Mobile,Young,Google,0
374094,2024-06-08,,Americas,0,E/485/S,Relaxation,17.0,0,,188.0,795.0,0.0,0.0,7599,4,128,Phone,Minor,Yelp,1
674008,2024-12-13,PromoA,AsiaPacific,1,F/1731/S,Relaxation,34.0,0,0.0,0.0,0.0,0.0,0.0,9768,5,155,Mobile,Middle,Google,1
414880,2023-10-28,PromoA,AsiaPacific,1,,Relaxation,75.0,0,0.0,0.0,0.0,0.0,0.0,8712,1,345,TravelAgent,Elderly,Google,1
273492,2024-02-01,PromoA,Americas,0,F/1127/S,Adventure,19.0,0,,716.0,0.0,0.0,0.0,7494,4,342,Phone,Young,TV,1
196033,2024-01-11,PromoB,Europe,1,C/255/S,Adventure,19.0,0,,,0.0,0.0,0.0,6026,4,272,Website,Young,Yelp,1
562189,2023-06-04,PromoA,AsiaPacific,0,F/810/S,Relaxation,25.0,0,,0.0,567.0,775.0,0.0,9203,1,334,Mobile,Young,Email,0
228442,2024-12-03,PromoA,Europe,1,B/123/S,Adventure,32.0,0,0.0,0.0,0.0,0.0,0.0,3565,5,107,TravelAgent,Middle,Facebook,1
248178,2024-08-22,PromoB,Americas,0,F/694/S,Wellness,24.0,0,105.0,0.0,37.0,518.0,0.0,8841,4,193,TravelAgent,Young,Google,0
177600,2023-01-13,,Americas,0,F/336/P,Adventure,47.0,0,0.0,,0.0,0.0,68.0,7798,1,249,Phone,Senior,Google,1
976274,2023-12-28,PromoB,AsiaPacific,0,F/1315/S,Relaxation,48.0,1,2191.0,0.0,172.0,1.0,0.0,7733,4,205,Phone,Senior,Friend,0
911352,2024-04-11,,Europe,0,C/287/S,Adventure,32.0,1,0.0,48.0,0.0,3204.0,112.0,9643,4,254,TravelAgent,Middle,TV,0
299804,2024-02-11,,Europe,0,C/179/S,Relaxation,33.0,0,0.0,7039.0,0.0,902.0,405.0,1402,3,358,TravelAgent,Middle,Podcast,1
369893,2024-06-08,,Americas,1,,Adventure,17.0,0,0.0,0.0,0.0,0.0,0.0,1611,2,95,Website,Minor,Radio,1
164033,2024-06-24,,AsiaPacific,0,,Wellness,21.0,0,435.0,0.0,422.0,120495.9727056439,0.0,7651,5,219,Phone,Young,Friend,0
262786,2024-07-10,,AsiaPacific,1,F/995/S,Relaxation,27.0,0,0.0,0.0,0.0,0.0,0.0,9901,2,193,TravelAgent,Young,Magazine,1
532013,2024-08-28,PromoA,AsiaPacific,1,F/1132/P,Relaxation,6.0,0,0.0,550584.9127352266,0.0,0.0,0.0,8113,4,190,Corporate,Minor,Instagram,1
917709,2023-07-01,PromoA,Americas,0,G/1482/P,Relaxation,64.0,0,37.0,1585.0,234.0,173699.8685030721,18.0,9498,2,85,Mobile,Elderly,Google,1
881668,2024-03-16,PromoA,Americas,0,E/523/P,Relaxation,25.0,0,11.0,780.0,0.0,0.0,0.0,198,1,218,Mobile,Young,Google,1
474239,2024-06-01,,Americas,1,G/660/S,Relaxation,2.0,0,0.0,0.0,0.0,0.0,0.0,1457,1,23,Corporate,Minor,TikTok,1
401587,2024-03-22,PromoB,Americas,1,G/557/P,Adventure,24.0,0,0.0,0.0,0.0,0.0,0.0,4543,2,356,TravelAgent,Young,Instagram,1
358819,2024-02-14,PromoB,Americas,0,G/545/S,Relaxation,18.0,0,0.0,0.0,1435.0,0.0,,7684,5,125,Website,Minor,Yelp,1
